Time,Px,Py,Pz
22.488,0.000000,-0.000000,0.000000
22.489,0.000000,-0.000000,0.000000
22.49,0.000000,-0.000000,0.000000
22.491,0.000000,-0.000000,0.000000
22.492,0.000000,-0.000000,0.000000
22.493,0.000000,-0.000000,0.000000
22.494,0.000000,-0.000000,0.000000
22.495,0.000000,-0.000000,0.000000
22.496,0.000000,-0.000000,0.000000
22.497,0.000000,-0.000000,0.000000
22.498,0.000000,-0.000000,0.000000
22.499,0.000000,-0.000000,0.000000
22.5,0.000000,-0.000000,0.000000
22.501,0.000000,-0.000000,0.000000
22.502,0.000000,-0.000000,0.000000
22.503,0.000000,-0.000000,0.000000
22.504,0.000000,-0.000000,0.000000
22.505,0.000000,-0.000000,0.000000
22.506,0.000000,-0.000000,0.000000
22.507,0.000000,-0.000000,0.000000
22.508,0.000000,-0.000000,0.000000
22.509,0.000000,-0.000000,0.000000
22.51,0.000000,-0.000000,0.000000
22.511,0.000000,-0.000000,0.000000
22.512,0.000000,-0.000000,0.000000
22.513,0.000000,-0.000000,0.000000
22.514,0.000000,-0.000000,0.000000
22.515,0.000000,-0.000000,0.000000
22.516,0.000000,-0.000000,0.000000
22.517,0.000000,-0.000000,0.000000
22.518,0.000000,-0.000000,0.000000
22.519,0.000000,-0.000000,0.000000
22.52,0.000000,-0.000000,0.000000
22.521,0.000000,-0.000000,0.000000
22.522,0.000000,-0.000000,0.000000
22.523,0.000000,-0.000000,0.000000
22.524,0.000000,-0.000000,0.000000
22.525,0.000000,-0.000000,0.000000
22.526,0.000000,-0.000000,0.000000
22.527,0.000000,-0.000000,0.000000
22.528,0.000000,-0.000000,0.000000
22.529,0.000000,-0.000000,0.000000
22.53,0.000000,-0.000000,0.000000
22.531,0.000000,-0.000000,0.000000
22.532,0.000000,-0.000000,0.000000
22.533,0.000000,-0.000000,0.000000
22.534,0.000000,-0.000000,0.000000
22.535,0.000000,-0.000000,0.000000
22.536,0.000000,-0.000000,0.000000
22.537,0.000000,-0.000000,0.000000
22.538,0.000000,-0.000000,0.000000
22.539,0.000000,-0.000000,0.000000
22.54,0.000000,-0.000000,0.000000
22.541,0.000000,-0.000000,0.000000
22.542,0.000000,-0.000000,0.000000
22.543,0.000000,-0.000000,0.000000
22.544,0.000000,-0.000000,0.000000
22.545,0.000000,-0.000000,0.000000
22.546,0.000000,-0.000000,0.000000
22.547,0.000000,-0.000000,0.000000
22.548,0.000000,-0.000000,0.000000
22.549,0.000000,-0.000000,0.000000
22.55,0.000000,-0.000000,0.000000
22.551,0.000000,-0.000000,0.000000
22.552,0.000000,-0.000000,0.000000
22.553,0.000000,-0.000000,0.000000
22.554,0.000000,-0.000000,0.000000
22.555,0.000000,-0.000000,0.000000
22.556,0.000000,-0.000000,0.000000
22.557,0.000000,-0.000000,0.000000
22.558,0.000000,-0.000000,0.000000
22.559,0.000000,-0.000000,0.000000
22.56,0.000000,-0.000000,0.000000
22.561,0.000000,-0.000000,0.000000
22.562,0.000000,-0.000000,0.000000
22.563,0.000000,-0.000000,0.000000
22.564,0.000000,-0.000000,0.000000
22.565,0.000000,-0.000000,0.000000
22.566,0.000000,-0.000000,0.000000
22.567,0.000000,-0.000000,0.000000
22.568,0.000000,-0.000000,0.000000
22.569,0.000000,-0.000000,0.000000
22.57,0.000000,-0.000000,0.000000
22.571,0.000000,-0.000000,0.000000
22.572,0.000000,-0.000000,0.000000
22.573,0.000000,-0.000000,0.000000
22.574,0.000000,-0.000000,0.000000
22.575,0.000000,-0.000000,0.000000
22.576,0.000000,-0.000000,0.000000
22.577,0.000000,-0.000000,0.000000
22.578,0.000000,-0.000000,0.000000
22.579,0.000000,-0.000000,0.000000
22.58,0.000000,-0.000000,0.000000
22.581,0.000000,-0.000000,0.000000
22.582,0.000000,-0.000000,0.000000
22.583,0.000000,-0.000000,0.000000
22.584,0.000000,-0.000000,0.000000
22.585,0.000000,-0.000000,0.000000
22.586,0.000000,-0.000000,0.000000
22.587,0.000000,-0.000000,0.000000
22.588,0.000000,-0.000000,0.000000
22.589,0.000000,-0.000000,0.000000
22.59,0.000000,-0.000000,0.000000
22.591,0.000000,-0.000000,0.000000
22.592,0.000000,-0.000000,0.000000
22.593,0.000000,-0.000000,0.000000
22.594,0.000000,-0.000000,0.000000
22.595,0.000000,-0.000000,0.000000
22.596,0.000000,-0.000000,0.000000
22.597,0.000000,-0.000000,0.000000
22.598,0.000000,-0.000000,0.000000
22.599,0.000000,-0.000000,0.000000
22.6,0.000000,-0.000000,0.000000
22.601,0.000000,-0.000000,0.000000
22.602,0.000000,-0.000000,0.000000
22.603,0.000000,-0.000000,0.000000
22.604,0.000000,-0.000000,0.000000
22.605,0.000000,-0.000000,0.000000
22.606,0.000000,-0.000000,0.000000
22.607,0.000000,-0.000000,0.000000
22.608,0.000000,-0.000000,0.000000
22.609,0.000000,-0.000000,0.000000
22.61,0.000000,-0.000000,0.000000
22.611,0.000000,-0.000000,0.000000
22.612,0.000000,-0.000000,0.000000
22.613,0.000000,-0.000000,0.000000
22.614,0.000000,-0.000000,0.000000
22.615,0.000000,-0.000000,0.000000
22.616,0.000000,-0.000000,0.000000
22.617,0.000000,-0.000000,0.000000
22.618,0.000000,-0.000000,0.000000
22.619,0.000000,-0.000000,0.000000
22.62,0.000000,-0.000000,0.000000
22.621,0.000000,-0.000000,0.000000
22.622,0.000000,-0.000000,0.000000
22.623,0.000000,-0.000000,0.000000
22.624,0.000000,-0.000000,0.000000
22.625,0.000000,-0.000000,0.000000
22.626,0.000000,-0.000000,0.000000
22.627,0.000000,-0.000000,0.000000
22.628,0.000000,-0.000000,0.000000
22.629,0.000000,-0.000000,0.000000
22.63,0.000000,-0.000000,0.000000
22.631,0.000000,-0.000000,0.000000
22.632,0.000000,-0.000000,0.000000
22.633,0.000000,-0.000000,0.000000
22.634,0.000000,-0.000000,0.000000
22.635,0.000000,-0.000000,0.000000
22.636,0.000000,-0.000000,0.000000
22.637,0.000000,-0.000000,0.000000
22.638,0.000000,-0.000000,0.000000
22.639,0.000000,-0.000000,0.000000
22.64,0.000000,-0.000000,0.000000
22.641,0.000000,-0.000000,0.000000
22.642,0.000000,-0.000000,0.000000
22.643,0.000000,-0.000000,0.000000
22.644,0.000000,-0.000000,0.000000
22.645,0.000000,-0.000000,0.000000
22.646,0.000000,-0.000000,0.000000
22.647,0.000000,-0.000000,0.000000
22.648,0.000000,-0.000000,0.000000
22.649,0.000000,-0.000000,0.000000
22.65,0.000000,-0.000000,0.000000
22.651,0.000000,-0.000000,0.000000
22.652,0.000000,-0.000000,0.000000
22.653,0.000000,-0.000000,0.000000
22.654,0.000000,-0.000000,0.000000
22.655,0.000000,-0.000000,0.000000
22.656,0.000000,-0.000000,0.000000
22.657,0.000000,-0.000000,0.000000
22.658,0.000000,-0.000000,0.000000
22.659,0.000000,-0.000000,0.000000
22.66,0.000000,-0.000000,0.000000
22.661,0.000000,-0.000000,0.000000
22.662,0.000000,-0.000000,0.000000
22.663,0.000000,-0.000000,0.000000
22.664,0.000000,-0.000000,0.000000
22.665,0.000000,-0.000000,0.000000
22.666,0.000000,-0.000000,0.000000
22.667,0.000000,-0.000000,0.000000
22.668,0.000000,-0.000000,0.000000
22.669,0.000000,-0.000000,0.000000
22.67,0.000000,-0.000000,0.000000
22.671,0.000000,-0.000000,0.000000
22.672,0.000000,-0.000000,0.000000
22.673,0.000000,-0.000000,0.000000
22.674,0.000000,-0.000000,0.000000
22.675,0.000000,-0.000000,0.000000
22.676,0.000000,-0.000000,0.000000
22.677,0.000000,-0.000000,0.000000
22.678,0.000000,-0.000000,0.000000
22.679,0.000000,-0.000000,0.000000
22.68,0.000000,-0.000000,0.000000
22.681,0.000000,-0.000000,0.000000
22.682,0.000000,-0.000000,0.000000
22.683,0.000000,-0.000000,0.000000
22.684,0.000000,-0.000000,0.000000
22.685,0.000000,-0.000000,0.000000
22.686,0.000000,-0.000000,0.000000
22.687,0.000000,-0.000000,0.000000
22.688,0.000000,-0.000000,0.000000
22.689,0.000000,-0.000000,0.000000
22.69,0.000000,-0.000000,0.000000
22.691,0.000000,-0.000000,0.000000
22.692,0.000000,-0.000000,0.000000
22.693,0.000000,-0.000000,0.000000
22.694,0.000000,-0.000000,0.000000
22.695,0.000000,-0.000000,0.000000
22.696,0.000000,-0.000000,0.000000
22.697,0.000000,-0.000000,0.000000
22.698,0.000000,-0.000000,0.000000
22.699,0.000000,-0.000000,0.000000
22.7,0.000000,-0.000000,0.000000
22.701,0.000000,-0.000000,0.000000
22.702,0.000000,-0.000000,0.000000
22.703,0.000000,-0.000000,0.000000
22.704,0.000000,-0.000000,0.000000
22.705,0.000000,-0.000000,0.000000
22.706,0.000000,-0.000000,0.000000
22.707,0.000000,-0.000000,0.000000
22.708,0.000000,-0.000000,0.000000
22.709,0.000000,-0.000000,0.000000
22.71,0.000000,-0.000000,0.000000
22.711,0.000000,-0.000000,0.000000
22.712,0.000000,-0.000000,0.000000
22.713,0.000000,-0.000000,0.000000
22.714,0.000000,-0.000000,0.000000
22.715,0.000000,-0.000000,0.000000
22.716,0.000000,-0.000000,0.000000
22.717,0.000000,-0.000000,0.000000
22.718,0.000000,-0.000000,0.000000
22.719,0.000000,-0.000000,0.000000
22.72,0.000000,-0.000000,0.000000
22.721,0.000000,-0.000000,0.000000
22.722,0.000000,-0.000000,0.000000
22.723,0.000000,-0.000000,0.000000
22.724,0.000000,-0.000000,0.000000
22.725,0.000000,-0.000000,0.000000
22.726,0.000000,-0.000000,0.000000
22.727,0.000000,-0.000000,0.000000
22.728,0.000000,-0.000000,0.000000
22.729,0.000000,-0.000000,0.000000
22.73,0.000000,-0.000000,0.000000
22.731,0.000000,-0.000000,0.000000
22.732,0.000000,-0.000000,0.000000
22.733,0.000000,-0.000000,0.000000
22.734,0.000000,-0.000000,0.000000
22.735,0.000000,-0.000000,0.000000
22.736,0.000000,-0.000000,0.000000
22.737,0.000000,-0.000000,0.000000
22.738,0.000000,-0.000000,0.000000
22.739,0.000000,-0.000000,0.000000
22.74,0.000000,-0.000000,0.000000
22.741,0.000000,-0.000000,0.000000
22.742,0.000000,-0.000000,0.000000
22.743,0.000000,-0.000000,0.000000
22.744,0.000000,-0.000000,0.000000
22.745,0.000000,-0.000000,0.000000
22.746,0.000000,-0.000000,0.000000
22.747,0.000000,-0.000000,0.000000
22.748,0.000000,-0.000000,0.000000
22.749,0.000000,-0.000000,0.000000
22.75,0.000000,-0.000000,0.000000
22.751,0.000000,-0.000000,0.000000
22.752,0.000000,-0.000000,0.000000
22.753,0.000000,-0.000000,0.000000
22.754,0.000000,-0.000000,0.000000
22.755,0.000000,-0.000000,0.000000
22.756,0.000000,-0.000000,0.000000
22.757,0.000000,-0.000000,0.000000
22.758,0.000000,-0.000000,0.000000
22.759,0.000000,-0.000000,0.000000
22.76,0.000000,-0.000000,0.000000
22.761,0.000000,-0.000000,0.000000
22.762,0.000000,-0.000000,0.000000
22.763,0.000000,-0.000000,0.000000
22.764,0.000000,-0.000000,0.000000
22.765,0.000000,-0.000000,0.000000
22.766,0.000000,-0.000000,0.000000
22.767,0.000000,-0.000000,0.000000
22.768,0.000000,-0.000000,0.000000
22.769,0.000000,-0.000000,0.000000
22.77,0.000000,-0.000000,0.000000
22.771,0.000000,-0.000000,0.000000
22.772,0.000000,-0.000000,0.000000
22.773,0.000000,-0.000000,0.000000
22.774,0.000000,-0.000000,0.000000
22.775,0.000000,-0.000000,0.000000
22.776,0.000000,-0.000000,0.000000
22.777,0.000000,-0.000000,0.000000
22.778,0.000000,-0.000000,0.000000
22.779,0.000000,-0.000000,0.000000
22.78,0.000000,-0.000000,0.000000
22.781,0.000000,-0.000000,0.000000
22.782,0.000000,-0.000000,0.000000
22.783,0.000000,-0.000000,0.000000
22.784,0.000000,-0.000000,0.000000
22.785,0.000000,-0.000000,0.000000
22.786,0.000000,-0.000000,0.000000
22.787,0.000000,-0.000000,0.000000
22.788,0.000000,-0.000000,0.000000
22.789,0.000000,-0.000000,0.000000
22.79,0.000000,-0.000000,0.000000
22.791,0.000000,-0.000000,0.000000
22.792,0.000000,-0.000000,0.000000
22.793,0.000000,-0.000000,0.000000
22.794,0.000000,-0.000000,0.000000
22.795,0.000000,-0.000000,0.000000
22.796,0.000000,-0.000000,0.000000
22.797,0.000000,-0.000000,0.000000
22.798,0.000000,-0.000000,0.000000
22.799,0.000000,-0.000000,0.000000
22.8,0.000000,-0.000000,0.000000
22.801,0.000000,-0.000000,0.000000
22.802,0.000000,-0.000000,0.000000
22.803,0.000000,-0.000000,0.000000
22.804,0.000000,-0.000000,0.000000
22.805,0.000000,-0.000000,0.000000
22.806,0.000000,-0.000000,0.000000
22.807,0.000000,-0.000000,0.000000
22.808,0.000000,-0.000000,0.000000
22.809,0.000000,-0.000000,0.000000
22.81,0.000000,-0.000000,0.000000
22.811,0.000000,-0.000000,0.000000
22.812,0.000000,-0.000000,0.000000
22.813,0.000000,-0.000000,0.000000
22.814,0.000000,-0.000000,0.000000
22.815,0.000000,-0.000000,0.000000
22.816,0.000000,-0.000000,0.000000
22.817,0.000000,-0.000000,0.000000
22.818,0.000000,-0.000000,0.000000
22.819,0.000000,-0.000000,0.000000
22.82,0.000000,-0.000000,0.000000
22.821,0.000000,-0.000000,0.000000
22.822,0.000000,-0.000000,0.000000
22.823,0.000000,-0.000000,0.000000
22.824,0.000000,-0.000000,0.000000
22.825,0.000000,-0.000000,0.000000
22.826,0.000000,-0.000000,0.000000
22.827,0.000000,-0.000000,0.000000
22.828,0.000000,-0.000000,0.000000
22.829,0.000000,-0.000000,0.000000
22.83,0.000000,-0.000000,0.000000
22.831,0.000000,-0.000000,0.000000
22.832,0.000000,-0.000000,0.000000
22.833,0.000000,-0.000000,0.000000
22.834,0.000000,-0.000000,0.000000
22.835,0.000000,-0.000000,0.000000
22.836,0.000000,-0.000000,0.000000
22.837,0.000000,-0.000000,0.000000
22.838,0.000000,-0.000000,0.000000
22.839,0.000000,-0.000000,0.000000
22.84,0.000000,-0.000000,0.000000
22.841,0.000000,-0.000000,0.000000
22.842,0.000000,-0.000000,0.000000
22.843,0.000000,-0.000000,0.000000
22.844,0.000000,-0.000000,0.000000
22.845,0.000000,-0.000000,0.000000
22.846,0.000000,-0.000000,0.000000
22.847,0.000000,-0.000000,0.000000
22.848,0.000000,-0.000000,0.000000
22.849,0.000000,-0.000000,0.000000
22.85,0.000000,-0.000000,0.000000
22.851,0.000000,-0.000000,0.000000
22.852,0.000000,-0.000000,0.000000
22.853,0.000000,-0.000000,0.000000
22.854,0.000000,-0.000000,0.000000
22.855,0.000000,-0.000000,0.000000
22.856,0.000000,-0.000000,0.000000
22.857,0.000000,-0.000000,0.000000
22.858,0.000000,-0.000000,0.000000
22.859,0.000000,-0.000000,0.000000
22.86,0.000000,-0.000000,0.000000
22.861,0.000000,-0.000000,0.000000
22.862,0.000000,-0.000000,0.000000
22.863,0.000000,-0.000000,0.000000
22.864,0.000000,-0.000000,0.000000
22.865,0.000000,-0.000000,0.000000
22.866,0.000000,-0.000000,0.000000
22.867,0.000000,-0.000000,0.000000
22.868,0.000000,-0.000000,0.000000
22.869,0.000000,-0.000000,0.000000
22.87,0.000000,-0.000000,0.000000
22.871,0.000000,-0.000000,0.000000
22.872,0.000000,-0.000000,0.000000
22.873,0.000000,-0.000000,0.000000
22.874,0.000000,-0.000000,0.000000
22.875,0.000000,-0.000000,0.000000
22.876,0.000000,-0.000000,0.000000
22.877,0.000000,-0.000000,0.000000
22.878,0.000000,-0.000000,0.000000
22.879,0.000000,-0.000000,0.000000
22.88,0.000000,-0.000000,0.000000
22.881,0.000000,-0.000000,0.000000
22.882,0.000000,-0.000000,0.000000
22.883,0.000000,-0.000000,0.000000
22.884,0.000000,-0.000000,0.000000
22.885,0.000000,-0.000000,0.000000
22.886,0.000000,-0.000000,0.000000
22.887,0.000000,-0.000000,0.000000
22.888,0.000000,-0.000000,0.000000
22.889,0.000000,-0.000000,0.000000
22.89,0.000000,-0.000000,0.000000
22.891,0.000000,-0.000000,0.000000
22.892,0.000000,-0.000000,0.000000
22.893,0.000000,-0.000000,0.000000
22.894,0.000000,-0.000000,0.000000
22.895,0.000000,-0.000000,0.000000
22.896,0.000000,-0.000000,0.000000
22.897,0.000000,-0.000000,0.000000
22.898,0.000000,-0.000000,0.000000
22.899,0.000000,-0.000000,0.000000
22.9,0.000000,-0.000000,0.000000
22.901,0.000000,-0.000000,0.000000
22.902,0.000000,-0.000000,0.000000
22.903,0.000000,-0.000000,0.000000
22.904,0.000000,-0.000000,0.000000
22.905,0.000000,-0.000000,0.000000
22.906,0.000000,-0.000000,0.000000
22.907,0.000000,-0.000000,0.000000
22.908,0.000000,-0.000000,0.000000
22.909,0.000000,-0.000000,0.000000
22.91,0.000000,-0.000000,0.000000
22.911,0.000000,-0.000000,0.000000
22.912,0.000000,-0.000000,0.000000
22.913,0.000000,-0.000000,0.000000
22.914,0.000000,-0.000000,0.000000
22.915,0.000000,-0.000000,0.000000
22.916,0.000000,-0.000000,0.000000
22.917,0.000000,-0.000000,0.000000
22.918,0.000000,-0.000000,0.000000
22.919,0.000000,-0.000000,0.000000
22.92,0.000000,-0.000000,0.000000
22.921,0.000000,-0.000000,0.000000
22.922,0.000000,-0.000000,0.000000
22.923,0.000000,-0.000000,0.000000
22.924,0.000000,-0.000000,0.000000
22.925,0.000000,-0.000000,0.000000
22.926,0.000000,-0.000000,0.000000
22.927,0.000000,-0.000000,0.000000
22.928,0.000000,-0.000000,0.000000
22.929,0.000000,-0.000000,0.000000
22.93,0.000000,-0.000000,0.000000
22.931,0.000000,-0.000000,0.000000
22.932,0.000000,-0.000000,0.000000
22.933,0.000000,-0.000000,0.000000
22.934,0.000000,-0.000000,0.000000
22.935,0.000000,-0.000000,0.000000
22.936,0.000000,-0.000000,0.000000
22.937,0.000000,-0.000000,0.000000
22.938,0.000000,-0.000000,0.000000
22.939,0.000000,-0.000000,0.000000
22.94,0.000000,-0.000000,0.000000
22.941,0.000000,-0.000000,0.000000
22.942,0.000000,-0.000000,0.000000
22.943,0.000000,-0.000000,0.000000
22.944,0.000000,-0.000000,0.000000
22.945,0.000000,-0.000000,0.000000
22.946,0.000000,-0.000000,0.000000
22.947,0.000000,-0.000000,0.000000
22.948,0.000000,-0.000000,0.000000
22.949,0.000000,-0.000000,0.000000
22.95,0.000000,-0.000000,0.000000
22.951,0.000000,-0.000000,0.000000
22.952,0.000000,-0.000000,0.000000
22.953,0.000000,-0.000000,0.000000
22.954,0.000000,-0.000000,0.000000
22.955,0.000000,-0.000000,0.000000
22.956,0.000000,-0.000000,0.000000
22.957,0.000000,-0.000000,0.000000
22.958,0.000000,-0.000000,0.000000
22.959,0.000000,-0.000000,0.000000
22.96,0.000000,-0.000000,0.000000
22.961,0.000000,-0.000000,0.000000
22.962,0.000000,-0.000000,0.000000
22.963,0.000000,-0.000000,0.000000
22.964,0.000000,-0.000000,0.000000
22.965,0.000000,-0.000000,0.000000
22.966,0.000000,-0.000000,0.000000
22.967,0.000000,-0.000000,0.000000
22.968,0.000000,-0.000000,0.000000
22.969,0.000000,-0.000000,0.000000
22.97,0.000000,-0.000000,0.000000
22.971,0.000000,-0.000000,0.000000
22.972,0.000000,-0.000000,0.000000
22.973,0.000000,-0.000000,0.000000
22.974,0.000000,-0.000000,0.000000
22.975,0.000000,-0.000000,0.000000
22.976,0.000000,-0.000000,0.000000
22.977,0.000000,-0.000000,0.000000
22.978,0.000000,-0.000000,0.000000
22.979,0.000000,-0.000000,0.000000
22.98,0.000000,-0.000000,0.000000
22.981,0.000000,-0.000000,0.000000
22.982,0.000000,-0.000000,0.000000
22.983,0.000000,-0.000000,0.000000
22.984,0.000000,-0.000000,0.000000
22.985,0.000000,-0.000000,0.000000
22.986,0.000000,-0.000000,0.000000
22.987,0.000000,-0.000000,0.000000
22.988,0.000000,-0.000000,0.000000
22.989,0.000000,-0.000000,0.000000
22.99,0.000000,-0.000000,0.000000
22.991,0.000000,-0.000000,0.000000
22.992,0.000000,-0.000000,0.000000
22.993,0.000000,-0.000000,0.000000
22.994,0.000000,-0.000000,0.000000
22.995,0.000000,-0.000000,0.000000
22.996,0.000000,-0.000000,0.000000
22.997,0.000000,-0.000000,0.000000
22.998,0.000000,-0.000000,0.000000
22.999,0.000000,-0.000000,0.000000
23,0.000000,-0.000000,0.000000
23.001,0.000000,-0.000000,0.000000
23.002,0.000000,-0.000000,0.000000
23.003,0.000000,-0.000000,0.000000
23.004,0.000000,-0.000000,0.000000
23.005,0.000000,-0.000000,0.000000
23.006,0.000000,-0.000000,0.000000
23.007,0.000000,-0.000000,0.000000
23.008,0.000000,-0.000000,0.000000
23.009,0.000000,-0.000000,0.000000
23.01,0.000000,-0.000000,0.000000
23.011,0.000000,-0.000000,0.000000
23.012,0.000000,-0.000000,0.000000
23.013,0.000000,-0.000000,0.000000
23.014,0.000000,-0.000000,0.000000
23.015,0.000000,-0.000000,0.000000
23.016,0.000000,-0.000000,0.000000
23.017,0.000000,-0.000000,0.000000
23.018,0.000000,-0.000000,0.000000
23.019,0.000000,-0.000000,0.000000
23.02,0.000000,-0.000000,0.000000
23.021,0.000000,-0.000000,0.000000
23.022,0.000000,-0.000000,0.000000
23.023,0.000000,-0.000000,0.000000
23.024,0.000000,-0.000000,0.000000
23.025,0.000000,-0.000000,0.000000
23.026,0.000000,-0.000000,0.000000
23.027,0.000000,-0.000000,0.000000
23.028,0.000000,-0.000000,0.000000
23.029,0.000000,-0.000000,0.000000
23.03,0.000000,-0.000000,0.000000
23.031,0.000000,-0.000000,0.000000
23.032,0.000000,-0.000000,0.000000
23.033,0.000000,-0.000000,0.000000
23.034,0.000000,-0.000000,0.000000
23.035,0.000000,-0.000000,0.000000
23.036,0.000000,-0.000000,0.000000
23.037,0.000000,-0.000000,0.000000
23.038,0.000000,-0.000000,0.000000
23.039,0.000000,-0.000000,0.000000
23.04,0.000000,-0.000000,0.000000
23.041,0.000000,-0.000000,0.000000
23.042,0.000000,-0.000000,0.000000
23.043,0.000000,-0.000000,0.000000
23.044,0.000000,-0.000000,0.000000
23.045,0.000000,-0.000000,0.000000
23.046,0.000000,-0.000000,0.000000
23.047,0.000000,-0.000000,0.000000
23.048,0.000000,-0.000000,0.000000
23.049,0.000000,-0.000000,0.000000
23.05,0.000000,-0.000000,0.000000
23.051,0.000000,-0.000000,0.000000
23.052,0.000000,-0.000000,0.000000
23.053,0.000000,-0.000000,0.000000
23.054,0.000000,-0.000000,0.000000
23.055,0.000000,-0.000000,0.000000
23.056,0.000000,-0.000000,0.000000
23.057,0.000000,-0.000000,0.000000
23.058,0.000000,-0.000000,0.000000
23.059,0.000000,-0.000000,0.000000
23.06,0.000000,-0.000000,0.000000
23.061,0.000000,-0.000000,0.000000
23.062,0.000000,-0.000000,0.000000
23.063,0.000000,-0.000000,0.000000
23.064,0.000000,-0.000000,0.000000
23.065,0.000000,-0.000000,0.000000
23.066,0.000000,-0.000000,0.000000
23.067,0.000000,-0.000000,0.000000
23.068,0.000000,-0.000000,0.000000
23.069,0.000000,-0.000000,0.000000
23.07,0.000000,-0.000000,0.000000
23.071,0.000000,-0.000000,0.000000
23.072,0.000000,-0.000000,0.000000
23.073,0.000000,-0.000000,0.000000
23.074,0.000000,-0.000000,0.000000
23.075,0.000000,-0.000000,0.000000
23.076,0.000000,-0.000000,0.000000
23.077,0.000000,-0.000000,0.000000
23.078,0.000000,-0.000000,0.000000
23.079,0.000000,-0.000000,0.000000
23.08,0.000000,-0.000000,0.000000
23.081,0.000000,-0.000000,0.000000
23.082,0.000000,-0.000000,0.000000
23.083,0.000000,-0.000000,0.000000
23.084,0.000000,-0.000000,0.000000
23.085,0.000000,-0.000000,0.000000
23.086,0.000000,-0.000000,0.000000
23.087,0.000000,-0.000000,0.000000
23.088,0.000000,-0.000000,0.000000
23.089,0.000000,-0.000000,0.000000
23.09,0.000000,-0.000000,0.000000
23.091,0.000000,-0.000000,0.000000
23.092,0.000000,-0.000000,0.000000
23.093,0.000000,-0.000000,0.000000
23.094,0.000000,-0.000000,0.000000
23.095,0.000000,-0.000000,0.000000
23.096,0.000000,-0.000000,0.000000
23.097,0.000000,-0.000000,0.000000
23.098,0.000000,-0.000000,0.000000
23.099,0.000000,-0.000000,0.000000
23.1,0.000000,-0.000000,0.000000
23.101,0.000000,-0.000000,0.000000
23.102,0.000000,-0.000000,0.000000
23.103,0.000000,-0.000000,0.000000
23.104,0.000000,-0.000000,0.000000
23.105,0.000000,-0.000000,0.000000
23.106,0.000000,-0.000000,0.000000
23.107,0.000000,-0.000000,0.000000
23.108,0.000000,-0.000000,0.000000
23.109,0.000000,-0.000000,0.000000
23.11,0.000000,-0.000000,0.000000
23.111,0.000000,-0.000000,0.000000
23.112,0.000000,-0.000000,0.000000
23.113,0.000000,-0.000000,0.000000
23.114,0.000000,-0.000000,0.000000
23.115,0.000000,-0.000000,0.000000
23.116,0.000000,-0.000000,0.000000
23.117,0.000000,-0.000000,0.000000
23.118,0.000000,-0.000000,0.000000
23.119,0.000000,-0.000000,0.000000
23.12,0.000000,-0.000000,0.000000
23.121,0.000000,-0.000000,0.000000
23.122,0.000000,-0.000000,0.000000
23.123,0.000000,-0.000000,0.000000
23.124,0.000000,-0.000000,0.000000
23.125,0.000000,-0.000000,0.000000
23.126,0.000000,-0.000000,0.000000
23.127,0.000000,-0.000000,0.000000
23.128,0.000000,-0.000000,0.000000
23.129,0.000000,-0.000000,0.000000
23.13,0.000000,-0.000000,0.000000
23.131,0.000000,-0.000000,0.000000
23.132,0.000000,-0.000000,0.000000
23.133,0.000000,-0.000000,0.000000
23.134,0.000000,-0.000000,0.000000
23.135,0.000000,-0.000000,0.000000
23.136,0.000000,-0.000000,0.000000
23.137,0.000000,-0.000000,0.000000
23.138,0.000000,-0.000000,0.000000
23.139,0.000000,-0.000000,0.000000
23.14,0.000000,-0.000000,0.000000
23.141,0.000000,-0.000000,0.000000
23.142,0.000000,-0.000000,0.000000
23.143,0.000000,-0.000000,0.000000
23.144,0.000000,-0.000000,0.000000
23.145,0.000000,-0.000000,0.000000
23.146,0.000000,-0.000000,0.000000
23.147,0.000000,-0.000000,0.000000
23.148,0.000000,-0.000000,0.000000
23.149,0.000000,-0.000000,0.000000
23.15,0.000000,-0.000000,0.000000
23.151,0.000000,-0.000000,0.000000
23.152,0.000000,-0.000000,0.000000
23.153,0.000000,-0.000000,0.000000
23.154,0.000000,-0.000000,0.000000
23.155,0.000000,-0.000000,0.000000
23.156,0.000000,-0.000000,0.000000
23.157,0.000000,-0.000000,0.000000
23.158,0.000000,-0.000000,0.000000
23.159,0.000000,-0.000000,0.000000
23.16,0.000000,-0.000000,0.000000
23.161,0.000000,-0.000000,0.000000
23.162,0.000000,-0.000000,0.000000
23.163,0.000000,-0.000000,0.000000
23.164,0.000000,-0.000000,0.000000
23.165,0.000000,-0.000000,0.000000
23.166,0.000000,-0.000000,0.000000
23.167,0.000000,-0.000000,0.000000
23.168,0.000000,-0.000000,0.000000
23.169,0.000000,-0.000000,0.000000
23.17,0.000000,-0.000000,0.000000
23.171,0.000000,-0.000000,0.000000
23.172,0.000000,-0.000000,0.000000
23.173,0.000000,-0.000000,0.000000
23.174,0.000000,-0.000000,0.000000
23.175,0.000000,-0.000000,0.000000
23.176,0.000000,-0.000000,0.000000
23.177,0.000000,-0.000000,0.000000
23.178,0.000000,-0.000000,0.000000
23.179,0.000000,-0.000000,0.000000
23.18,0.000000,-0.000000,0.000000
23.181,0.000000,-0.000000,0.000000
23.182,0.000000,-0.000000,0.000000
23.183,0.000000,-0.000000,0.000000
23.184,0.000000,-0.000000,0.000000
23.185,0.000000,-0.000000,0.000000
23.186,0.000000,-0.000000,0.000000
